date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score
2026-08-30,6,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,41.0,2515.0,33.0,1.0,7.0,10.0,17.49,53.0,2.7,111.0,661.0,82.0
2026-08-31,7,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,85.0
2026-09-01,7,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,69.0,6503.0,370.0,34.0,35.0,35.0,25.82,78.2,4.6,317.0,312.0,86.0
2026-09-02,7,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,79.0,9251.0,587.0,95.0,45.0,36.0,29.87,90.5,6.7,529.0,428.0,83.0
2026-09-03,7,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,63.0,5876.0,273.0,41.0,23.0,27.0,25.51,77.3,5.0,315.0,846.0,81.0
2026-09-04,7,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,50.0,3312.0,106.0,11.0,18.0,14.0,23.09,70.0,3.0,150.0,1161.0,73.0
2026-09-05,7,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,45.0,5125.0,230.0,29.0,28.0,26.0,28.39,86.0,5.6,252.0,994.0,82.0
2026-09-06,7,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,31.0,2643.0,26.0,1.0,8.0,7.0,19.62,59.4,1.8,56.0,717.0,83.0
2026-09-07,8,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,91.0
2026-09-08,8,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,76.0,6725.0,371.0,35.0,36.0,31.0,27.74,84.1,5.0,380.0,308.0,86.0
2026-09-09,8,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,85.0,9026.0,424.0,95.0,37.0,40.0,30.13,91.3,6.3,536.0,436.0,81.0
2026-09-10,8,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,71.0,5928.0,298.0,36.0,21.0,27.0,26.56,80.5,5.4,383.0,916.0,81.0
2026-09-11,8,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,39.0,3292.0,81.0,9.0,18.0,15.0,23.34,70.7,1.4,55.0,1299.0,77.0
2026-09-12,8,P14,Player 14,CM,33.0,MD,Match,Match,Starter,85.0,11618.0,678.0,104.0,42.0,47.0,32.42,98.2,7.7,654.0,974.0,82.0
2026-09-13,8,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,32.0,2372.0,23.0,1.0,8.0,8.0,17.49,53.0,3.6,115.0,1092.0,79.0
2026-07-20,1,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2026-07-21,1,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,80.0,6165.0,337.0,45.0,37.0,39.0,22.95,72.8,4.8,384.0,0.0,83.0
2026-07-22,1,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,84.0,8668.0,568.0,88.0,46.0,39.0,30.28,96.0,5.0,420.0,384.0,86.0
2026-07-23,1,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,64.0,5795.0,309.0,39.0,33.0,26.0,23.68,75.1,4.7,301.0,804.0,86.0
2026-07-24,1,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,49.0,3788.0,93.0,13.0,14.0,15.0,21.12,67.0,2.7,132.0,1105.0,79.0
2026-07-25,1,P15,Player 15,CM,31.54,MD,Match,Top-up,Unused,49.0,5759.0,276.0,43.0,26.0,23.0,25.6,81.2,4.8,235.0,853.0,84.0
2026-07-26,1,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,30.0,2534.0,19.0,2.0,9.0,8.0,14.61,46.3,1.2,36.0,668.0,86.0
2026-07-27,2,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,86.0
2026-07-28,2,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,78.0,7023.0,284.0,42.0,31.0,35.0,23.96,76.0,5.6,437.0,271.0,83.0
2026-07-29,2,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,93.0,8548.0,580.0,106.0,44.0,41.0,29.98,95.1,6.1,567.0,473.0,85.0
2026-07-30,2,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,63.0,6512.0,320.0,46.0,25.0,31.0,26.49,84.0,4.1,258.0,1004.0,84.0
2026-07-31,2,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,44.0,3570.0,86.0,11.0,14.0,13.0,21.79,69.1,2.6,114.0,1262.0,80.0
2026-08-01,2,P15,Player 15,CM,31.54,MD,Match,Match,Starter,91.0,9655.0,563.0,145.0,49.0,50.0,30.83,97.8,8.8,801.0,939.0,83.0
2026-08-02,2,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,32.0,2620.0,23.0,1.0,9.0,9.0,16.68,52.9,0.7,22.0,1173.0,77.0
2026-08-03,3,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,80.0
2026-08-04,3,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,74.0,8086.0,319.0,56.0,33.0,35.0,27.87,88.4,4.6,340.0,823.0,81.0
2026-08-05,3,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,88.0,9296.0,553.0,135.0,43.0,41.0,30.23,95.8,6.7,590.0,362.0,85.0
2026-08-06,3,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,65.0,5831.0,272.0,37.0,32.0,26.0,25.31,80.2,5.1,332.0,930.0,84.0
2026-08-07,3,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,48.0,3786.0,89.0,8.0,14.0,16.0,21.42,67.9,2.1,101.0,1262.0,70.0
2026-08-08,3,P15,Player 15,CM,31.54,MD,Match,Match,Starter,73.0,9370.0,481.0,91.0,40.0,38.0,31.01,98.3,8.5,620.0,1023.0,80.0
2026-08-09,3,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,40.0,2536.0,27.0,1.0,10.0,9.0,17.3,54.9,2.2,88.0,1053.0,79.0
2026-08-10,4,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,77.0
2026-08-11,4,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,77.0,6490.0,284.0,50.0,35.0,33.0,24.41,77.4,5.1,393.0,708.0,84.0
2026-08-12,4,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,90.0,9699.0,480.0,120.0,39.0,40.0,28.25,89.6,6.8,612.0,481.0,82.0
2026-08-13,4,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,67.0,6718.0,265.0,30.0,38.0,29.0,25.34,80.3,4.6,308.0,1005.0,79.0
2026-08-14,4,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,42.0,3168.0,106.0,13.0,13.0,14.0,21.93,69.5,2.3,97.0,1313.0,83.0
2026-08-15,4,P15,Player 15,CM,31.54,MD,Match,Match,Starter,85.0,11270.0,604.0,59.0,47.0,47.0,30.46,96.6,8.3,706.0,1017.0,83.0
2026-08-16,4,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,32.0,2554.0,28.0,1.0,8.0,9.0,20.5,65.0,2.0,64.0,1111.0,81.0
2026-08-17,5,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,82.0
2026-08-18,5,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,79.0,7330.0,358.0,52.0,32.0,34.0,23.22,73.6,5.9,466.0,770.0,81.0
2026-08-19,5,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,90.0,8835.0,353.0,106.0,48.0,34.0,29.14,92.4,7.4,666.0,530.0,90.0
2026-08-20,5,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,72.0,6327.0,316.0,44.0,27.0,31.0,25.9,82.1,4.6,331.0,1132.0,82.0
2026-08-21,5,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,47.0,3403.0,73.0,12.0,17.0,16.0,22.04,69.9,2.2,103.0,1463.0,74.0
2026-08-22,5,P15,Player 15,CM,31.54,MD,Match,Match,Starter,85.0,10869.0,555.0,157.0,49.0,45.0,30.84,97.8,8.4,714.0,1100.0,75.0
2026-08-23,5,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,31.0,2651.0,29.0,2.0,9.0,9.0,17.18,54.5,2.1,65.0,1148.0,81.0
2026-08-24,6,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,81.0
2026-08-25,6,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,78.0,7176.0,298.0,41.0,41.0,35.0,25.42,80.6,5.0,390.0,779.0,77.0
2026-08-26,6,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,94.0,9014.0,502.0,95.0,35.0,36.0,29.14,92.4,7.0,658.0,455.0,86.0
2026-08-27,6,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,77.0,6483.0,245.0,37.0,30.0,27.0,24.07,76.3,5.0,385.0,1048.0,79.0
2026-08-28,6,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,41.0,3409.0,83.0,12.0,20.0,17.0,20.4,64.7,1.8,74.0,1433.0,78.0
2026-08-29,6,P15,Player 15,CM,31.54,MD,Match,Match,Starter,88.0,10089.0,705.0,134.0,53.0,45.0,29.81,94.5,7.6,669.0,1117.0,80.0
2026-08-30,6,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,34.0,2712.0,23.0,2.0,9.0,10.0,17.83,56.5,2.4,82.0,1128.0,77.0
2026-08-31,7,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,83.0
2026-09-01,7,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,76.0,6846.0,322.0,45.0,34.0,40.0,24.44,77.5,6.0,456.0,751.0,80.0
2026-09-02,7,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,84.0,8880.0,609.0,118.0,48.0,46.0,29.03,92.0,5.0,420.0,538.0,82.0
2026-09-03,7,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,70.0,6974.0,284.0,35.0,31.0,28.0,25.87,82.0,3.6,252.0,876.0,79.0
2026-09-04,7,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,43.0,3720.0,83.0,15.0,20.0,16.0,22.69,71.9,3.3,142.0,1128.0,83.0
2026-09-05,7,P15,Player 15,CM,31.54,MD,Match,Match,Starter,82.0,11492.0,451.0,144.0,42.0,39.0,30.64,97.2,9.1,746.0,814.0,81.0
2026-09-06,7,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,33.0,2629.0,22.0,1.0,9.0,8.0,16.13,51.1,2.3,76.0,1140.0,83.0
2026-09-07,8,P15,Player 15,CM,31.54,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,86.0
2026-09-08,8,P15,Player 15,CM,31.54,MD-4,Volume,Training,N/A,81.0,7435.0,355.0,46.0,29.0,37.0,25.14,79.7,5.7,462.0,822.0,79.0
2026-09-09,8,P15,Player 15,CM,31.54,MD-3,Speed / HSR,Training,N/A,87.0,8963.0,573.0,117.0,42.0,43.0,29.93,94.9,6.1,531.0,538.0,74.0
2026-09-10,8,P15,Player 15,CM,31.54,MD-2,Tactical,Training,N/A,77.0,5604.0,252.0,29.0,35.0,32.0,25.3,80.2,4.5,346.0,993.0,83.0
2026-09-11,8,P15,Player 15,CM,31.54,MD-1,Activation,Training,N/A,42.0,3553.0,90.0,8.0,17.0,17.0,23.5,74.5,2.2,92.0,1339.0,76.0
2026-09-12,8,P15,Player 15,CM,31.54,MD,Match,Match,Starter,86.0,11123.0,556.0,191.0,48.0,45.0,31.28,99.2,8.1,697.0,969.0,77.0
2026-09-13,8,P15,Player 15,CM,31.54,MD+1,Recovery,Recovery,N/A,31.0,2159.0,20.0,2.0,10.0,8.0,18.76,59.5,2.2,68.0,1135.0,77.0
2026-07-20,1,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2026-07-21,1,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,80.0,5890.0,544.0,110.0,33.0,28.0,29.49,82.8,5.8,464.0,0.0,92.0
2026-07-22,1,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,85.0,7119.0,689.0,278.0,36.0,35.0,32.55,91.4,6.5,552.0,464.0,85.0
2026-07-23,1,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,70.0,5803.0,365.0,92.0,26.0,27.0,29.13,81.8,3.4,238.0,1016.0,84.0
2026-07-24,1,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,42.0,3069.0,153.0,25.0,15.0,14.0,25.01,70.3,2.6,109.0,1254.0,80.0
2026-07-25,1,P16,Player 16,W,35.6,MD,Match,Top-up,Unused,52.0,5138.0,340.0,86.0,21.0,24.0,29.2,82.0,4.3,224.0,899.0,80.0
2026-07-26,1,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,39.0,1834.0,34.0,3.0,8.0,7.0,20.08,56.4,2.1,82.0,571.0,82.0
2026-07-27,2,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,86.0
2026-07-28,2,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,73.0,6361.0,428.0,125.0,31.0,29.0,29.1,81.7,3.9,285.0,306.0,88.0
2026-07-29,2,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,82.0,7291.0,716.0,218.0,38.0,34.0,35.71,100.3,5.4,443.0,367.0,88.0
2026-07-30,2,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,70.0,4803.0,385.0,74.0,27.0,21.0,28.8,80.9,5.0,350.0,728.0,81.0
2026-07-31,2,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,39.0,3097.0,125.0,18.0,13.0,15.0,25.4,71.4,1.9,74.0,1078.0,80.0
2026-08-01,2,P16,Player 16,W,35.6,MD,Match,Match,Starter,86.0,8561.0,791.0,334.0,36.0,41.0,34.95,98.2,8.5,731.0,867.0,83.0
2026-08-02,2,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,26.0,2076.0,30.0,3.0,7.0,7.0,18.62,52.3,1.5,39.0,1155.0,78.0
2026-08-03,3,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,78.0
2026-08-04,3,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,70.0,7220.0,416.0,104.0,28.0,30.0,27.3,76.7,5.1,357.0,770.0,79.0
2026-08-05,3,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,91.0,7697.0,669.0,245.0,35.0,39.0,33.97,95.4,6.3,573.0,396.0,84.0
2026-08-06,3,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,72.0,5643.0,369.0,77.0,26.0,29.0,27.98,78.6,3.9,281.0,930.0,83.0
2026-08-07,3,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,44.0,3238.0,103.0,24.0,16.0,12.0,26.0,73.0,2.3,101.0,1211.0,82.0
2026-08-08,3,P16,Player 16,W,35.6,MD,Match,Match,Starter,96.0,10999.0,929.0,414.0,40.0,56.0,34.29,96.3,8.7,835.0,955.0,76.0
2026-08-09,3,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,31.0,2184.0,34.0,2.0,8.0,8.0,18.71,52.5,2.0,62.0,1217.0,76.0
2026-08-10,4,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,79.0
2026-08-11,4,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,79.0,7079.0,317.0,92.0,31.0,29.0,28.98,81.4,5.4,427.0,897.0,83.0
2026-08-12,4,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,85.0,8644.0,742.0,242.0,32.0,37.0,33.87,95.1,6.6,561.0,489.0,82.0
2026-08-13,4,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,69.0,5304.0,468.0,102.0,28.0,27.0,26.87,75.5,5.2,359.0,988.0,79.0
2026-08-14,4,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,39.0,3527.0,129.0,28.0,13.0,15.0,24.45,68.7,2.4,94.0,1347.0,73.0
2026-08-15,4,P16,Player 16,W,35.6,MD,Match,Top-up,Unused,59.0,4864.0,374.0,95.0,24.0,21.0,26.15,73.5,4.4,260.0,1014.0,81.0
2026-08-16,4,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,40.0,2469.0,37.0,3.0,8.0,6.0,21.57,60.6,1.9,76.0,713.0,82.0
2026-08-17,5,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,82.0
2026-08-18,5,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,86.0,6660.0,344.0,114.0,28.0,28.0,29.26,82.2,5.4,464.0,336.0,84.0
2026-08-19,5,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,85.0,8073.0,645.0,334.0,37.0,36.0,34.44,96.7,6.8,578.0,540.0,87.0
2026-08-20,5,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,75.0,5662.0,382.0,90.0,21.0,25.0,27.29,76.7,3.7,278.0,1042.0,76.0
2026-08-21,5,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,46.0,3095.0,127.0,28.0,13.0,13.0,22.17,62.3,2.9,133.0,1320.0,75.0
2026-08-22,5,P16,Player 16,W,35.6,MD,Match,Match,Starter,96.0,11156.0,974.0,241.0,42.0,49.0,32.16,90.3,6.9,662.0,989.0,84.0
2026-08-23,5,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,35.0,2286.0,36.0,3.0,7.0,7.0,21.71,61.0,3.4,119.0,1073.0,80.0
2026-08-24,6,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,83.0
2026-08-25,6,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,88.0,7228.0,422.0,100.0,30.0,30.0,27.61,77.5,5.5,484.0,781.0,83.0
2026-08-26,6,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,86.0,8960.0,699.0,259.0,33.0,40.0,35.37,99.3,5.3,456.0,603.0,83.0
2026-08-27,6,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,68.0,5160.0,371.0,90.0,21.0,25.0,29.21,82.0,4.7,320.0,940.0,79.0
2026-08-28,6,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,42.0,3046.0,99.0,29.0,13.0,16.0,27.19,76.4,2.5,105.0,1260.0,81.0
2026-08-29,6,P16,Player 16,W,35.6,MD,Match,Match,Starter,92.0,9965.0,850.0,335.0,44.0,35.0,33.53,94.2,9.0,828.0,881.0,85.0
2026-08-30,6,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,25.0,2263.0,37.0,3.0,8.0,7.0,19.64,55.2,2.5,62.0,1253.0,81.0
2026-08-31,7,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,76.0
2026-09-01,7,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,74.0,6657.0,528.0,122.0,29.0,31.0,29.0,81.5,4.9,363.0,890.0,85.0
2026-09-02,7,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,84.0,8504.0,622.0,255.0,38.0,41.0,32.04,90.0,6.0,504.0,425.0,83.0
2026-09-03,7,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,67.0,5767.0,428.0,59.0,30.0,25.0,25.78,72.4,2.6,174.0,867.0,79.0
2026-09-04,7,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,39.0,2820.0,143.0,27.0,14.0,14.0,21.95,61.6,2.5,98.0,1041.0,79.0
2026-09-05,7,P16,Player 16,W,35.6,MD,Match,Match,Starter,93.0,10902.0,940.0,372.0,45.0,45.0,34.07,95.7,9.0,837.0,776.0,84.0
2026-09-06,7,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,36.0,2077.0,33.0,3.0,9.0,8.0,19.06,53.5,2.1,76.0,1109.0,81.0
2026-09-07,8,P16,Player 16,W,35.6,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,79.0
2026-09-08,8,P16,Player 16,W,35.6,MD-4,Volume,Training,N/A,81.0,6265.0,412.0,115.0,29.0,32.0,28.26,79.4,5.8,470.0,913.0,83.0
2026-09-09,8,P16,Player 16,W,35.6,MD-3,Speed / HSR,Training,N/A,88.0,8729.0,663.0,341.0,32.0,35.0,31.57,88.7,7.7,678.0,546.0,84.0
2026-09-10,8,P16,Player 16,W,35.6,MD-2,Tactical,Training,N/A,76.0,6062.0,425.0,94.0,25.0,27.0,29.14,81.9,4.3,327.0,1148.0,77.0
2026-09-11,8,P16,Player 16,W,35.6,MD-1,Activation,Training,N/A,35.0,2888.0,108.0,29.0,10.0,13.0,26.7,75.0,2.6,91.0,1475.0,74.0
2026-09-12,8,P16,Player 16,W,35.6,MD,Match,Match,Starter,94.0,9552.0,870.0,406.0,51.0,40.0,32.71,91.9,8.8,827.0,1096.0,81.0
2026-09-13,8,P16,Player 16,W,35.6,MD+1,Recovery,Recovery,N/A,33.0,2235.0,36.0,4.0,8.0,7.0,19.36,54.4,3.0,99.0,1245.0,78.0
2026-07-20,1,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2026-07-21,1,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,79.0,6428.0,509.0,84.0,33.0,35.0,27.5,81.3,5.8,458.0,0.0,91.0
2026-07-22,1,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,84.0,8089.0,881.0,260.0,44.0,45.0,33.51,99.1,6.3,529.0,458.0,83.0
2026-07-23,1,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,61.0,5710.0,455.0,69.0,24.0,31.0,27.81,82.3,5.5,336.0,987.0,85.0
2026-07-24,1,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,46.0,3206.0,159.0,25.0,17.0,15.0,23.56,69.7,3.2,147.0,1323.0,73.0
2026-07-25,1,P17,Player 17,W,33.81,MD,Match,Match,Sub,24.0,2779.0,257.0,123.0,13.0,14.0,25.5,75.4,6.5,156.0,1012.0,79.0
2026-07-26,1,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,41.0,2143.0,40.0,2.0,9.0,8.0,17.93,53.0,1.8,74.0,639.0,81.0
2026-07-27,2,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,82.0
2026-07-28,2,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,78.0,7208.0,501.0,97.0,36.0,39.0,24.68,73.0,4.2,328.0,230.0,85.0
2026-07-29,2,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,89.0,7099.0,768.0,251.0,32.0,45.0,33.36,98.7,6.1,543.0,402.0,90.0
2026-07-30,2,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,67.0,4911.0,295.0,78.0,27.0,26.0,27.25,80.6,4.1,275.0,871.0,81.0
2026-07-31,2,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,45.0,3176.0,145.0,24.0,15.0,16.0,24.22,71.6,2.7,122.0,1146.0,76.0
2026-08-01,2,P17,Player 17,W,33.81,MD,Match,Match,Starter,66.0,6553.0,874.0,197.0,27.0,41.0,32.14,95.0,9.2,607.0,940.0,75.0
2026-08-02,2,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,39.0,2275.0,38.0,3.0,8.0,9.0,19.29,57.0,1.3,51.0,1004.0,74.0
2026-08-03,3,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,80.0
2026-08-04,3,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,80.0,5877.0,452.0,91.0,29.0,34.0,27.19,80.4,5.0,400.0,658.0,81.0
2026-08-05,3,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,94.0,8445.0,840.0,216.0,48.0,44.0,31.25,92.4,6.2,583.0,451.0,84.0
2026-08-06,3,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,68.0,5411.0,381.0,87.0,31.0,34.0,28.39,84.0,5.0,340.0,983.0,73.0
2026-08-07,3,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,46.0,3192.0,145.0,27.0,14.0,19.0,22.66,67.0,2.8,129.0,1323.0,77.0
2026-08-08,3,P17,Player 17,W,33.81,MD,Match,Top-up,Unused,54.0,5143.0,416.0,57.0,29.0,27.0,27.85,82.4,3.9,211.0,1052.0,83.0
2026-08-09,3,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,33.0,2224.0,35.0,3.0,9.0,9.0,20.99,62.1,1.8,59.0,680.0,88.0
2026-08-10,4,P17,Player 17,W,33.81,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,79.0
2026-08-11,4,P17,Player 17,W,33.81,MD-4,Volume,Training,N/A,77.0,6091.0,479.0,113.0,31.0,36.0,27.26,80.6,6.1,470.0,270.0,83.0
2026-08-12,4,P17,Player 17,W,33.81,MD-3,Speed / HSR,Training,N/A,97.0,8479.0,786.0,234.0,43.0,40.0,32.49,96.1,6.6,640.0,529.0,81.0
2026-08-13,4,P17,Player 17,W,33.81,MD-2,Tactical,Training,N/A,67.0,5442.0,320.0,56.0,30.0,28.0,24.36,72.0,4.7,315.0,1110.0,80.0
2026-08-14,4,P17,Player 17,W,33.81,MD-1,Activation,Training,N/A,46.0,2626.0,158.0,25.0,18.0,15.0,22.57,66.8,1.9,87.0,1425.0,73.0
2026-08-15,4,P17,Player 17,W,33.81,MD,Match,Match,Starter,92.0,9886.0,1083.0,316.0,54.0,50.0,32.67,96.6,8.8,810.0,1042.0,85.0
2026-08-16,4,P17,Player 17,W,33.81,MD+1,Recovery,Recovery,N/A,23.0,2122.0,41.0,3.0,9.0,8.0,17.05,50.4,1.8,41.0,1212.0,78.0
