date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score,session_load_au_7d,session_load_au_28d,total_distance_m_7d,total_distance_m_28d,hsr_m_7d,hsr_m_28d,sprint_distance_m_7d,sprint_distance_m_28d,chronic_load_weekly_equivalent,observation_days,load_ratio_7_28_context,days_since_85_pct_vmax,days_since_90_pct_vmax,days_since_95_pct_vmax
2026-07-23,1,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,71.0,6827.0,370.0,76.0,24.0,29.0,28.1,81.2,5.2,369.0,963.0,82.0,1332.0,1332.0,22894.0,22894.0,1379.0,1379.0,351.0,351.0,333.0,4,,1.0,1.0,
2026-07-24,1,P09,Player 09,FB,34.61,MD-1,Activation,Training,,42.0,3118.0,117.0,22.0,12.0,16.0,24.3,70.2,1.5,63.0,1332.0,84.0,1395.0,1395.0,26012.0,26012.0,1496.0,1496.0,373.0,373.0,348.75,5,,2.0,2.0,
2026-07-25,1,P09,Player 09,FB,34.61,MD,Match,Top-up,Unused,54.0,4931.0,394.0,62.0,24.0,22.0,28.31,81.8,4.1,221.0,1071.0,79.0,1616.0,1616.0,30943.0,30943.0,1890.0,1890.0,435.0,435.0,404.0,6,,3.0,3.0,
2026-07-26,1,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,40.0,2251.0,35.0,2.0,7.0,8.0,18.99,54.9,2.8,112.0,653.0,83.0,1728.0,1728.0,33194.0,33194.0,1925.0,1925.0,437.0,437.0,432.0,7,,4.0,4.0,
2026-07-27,2,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,90.0,1728.0,1728.0,33194.0,33194.0,1925.0,1925.0,437.0,437.0,432.0,8,,5.0,5.0,
2026-07-28,2,P09,Player 09,FB,34.61,MD-4,Volume,Training,,84.0,6865.0,451.0,115.0,33.0,30.0,26.97,77.9,5.0,420.0,333.0,84.0,1824.0,2148.0,32410.0,40059.0,2074.0,2376.0,470.0,552.0,537.0,9,,6.0,6.0,
2026-07-29,2,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,92.0,7408.0,806.0,218.0,34.0,32.0,32.45,93.8,5.0,460.0,532.0,80.0,1645.0,2608.0,31400.0,47467.0,2173.0,3182.0,495.0,770.0,652.0,10,,0.0,0.0,
2026-07-30,2,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,76.0,5493.0,343.0,80.0,25.0,24.0,27.84,80.5,4.7,357.0,880.0,82.0,1633.0,2965.0,30066.0,52960.0,2146.0,3525.0,499.0,850.0,741.25,11,,1.0,1.0,
2026-07-31,2,P09,Player 09,FB,34.61,MD-1,Activation,Training,,46.0,3254.0,106.0,22.0,14.0,13.0,22.44,64.8,2.9,133.0,1237.0,82.0,1703.0,3098.0,30202.0,56214.0,2135.0,3631.0,499.0,872.0,774.5,12,,2.0,2.0,
2026-08-01,2,P09,Player 09,FB,34.61,MD,Match,Top-up,Unused,56.0,5435.0,407.0,58.0,22.0,24.0,28.26,81.7,4.3,241.0,950.0,82.0,1723.0,3339.0,30706.0,61649.0,2148.0,4038.0,495.0,930.0,834.75,13,,3.0,3.0,
2026-08-02,2,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,31.0,2239.0,27.0,3.0,7.0,6.0,18.39,53.1,1.3,40.0,731.0,82.0,1651.0,3379.0,30694.0,63888.0,2140.0,4065.0,496.0,933.0,844.75,14,,4.0,4.0,
2026-08-03,3,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,80.0,1651.0,3379.0,30694.0,63888.0,2140.0,4065.0,496.0,933.0,844.75,15,,5.0,5.0,
2026-08-04,3,P09,Player 09,FB,34.61,MD-4,Volume,Training,,75.0,7536.0,451.0,61.0,32.0,29.0,29.4,84.9,5.1,382.0,281.0,86.0,1613.0,3761.0,31365.0,71424.0,2140.0,4516.0,442.0,994.0,940.25,16,,6.0,6.0,
2026-08-05,3,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,88.0,8111.0,683.0,267.0,35.0,35.0,31.22,90.2,7.1,625.0,422.0,89.0,1778.0,4386.0,32068.0,79535.0,2017.0,5199.0,491.0,1261.0,1096.5,17,,0.0,0.0,
2026-08-06,3,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,79.0,5815.0,418.0,70.0,25.0,23.0,26.8,77.4,4.5,356.0,1007.0,76.0,1777.0,4742.0,32390.0,85350.0,2092.0,5617.0,481.0,1331.0,1185.5,18,,1.0,1.0,
2026-08-07,3,P09,Player 09,FB,34.61,MD-1,Activation,Training,,47.0,3473.0,118.0,24.0,11.0,16.0,24.44,70.6,3.0,141.0,1363.0,76.0,1785.0,4883.0,32609.0,88823.0,2104.0,5735.0,483.0,1355.0,1220.75,19,,2.0,2.0,
2026-08-08,3,P09,Player 09,FB,34.61,MD,Match,Match,Starter,81.0,10022.0,616.0,239.0,35.0,40.0,33.03,95.4,8.2,664.0,1122.0,78.0,2208.0,5547.0,37196.0,98845.0,2313.0,6351.0,664.0,1594.0,1386.75,20,,0.0,0.0,0.0
2026-08-09,3,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,33.0,2349.0,35.0,3.0,7.0,8.0,19.17,55.4,1.0,33.0,1161.0,76.0,2201.0,5580.0,37306.0,101194.0,2321.0,6386.0,664.0,1597.0,1395.0,21,,1.0,1.0,1.0
2026-08-10,4,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,82.0,2201.0,5580.0,37306.0,101194.0,2321.0,6386.0,664.0,1597.0,1395.0,22,,2.0,2.0,2.0
2026-08-11,4,P09,Player 09,FB,34.61,MD-4,Volume,Training,,82.0,6582.0,504.0,82.0,27.0,30.0,28.61,82.7,5.1,418.0,697.0,84.0,2237.0,5998.0,36352.0,107776.0,2374.0,6890.0,685.0,1679.0,1499.5,23,,3.0,3.0,3.0
2026-08-12,4,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,94.0,8520.0,695.0,191.0,38.0,43.0,31.78,91.8,7.2,677.0,451.0,86.0,2289.0,6675.0,36761.0,116296.0,2386.0,7585.0,609.0,1870.0,1668.75,24,,0.0,0.0,4.0
2026-08-13,4,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,67.0,5995.0,349.0,60.0,23.0,30.0,27.59,79.7,3.8,255.0,1095.0,76.0,2188.0,6930.0,36941.0,122291.0,2317.0,7934.0,599.0,1930.0,1732.5,25,,1.0,1.0,5.0
2026-08-14,4,P09,Player 09,FB,34.61,MD-1,Activation,Training,,44.0,3038.0,111.0,25.0,14.0,15.0,22.08,63.8,3.7,163.0,1350.0,72.0,2210.0,7093.0,36506.0,125329.0,2310.0,8045.0,600.0,1955.0,1773.25,26,,2.0,2.0,6.0
2026-08-15,4,P09,Player 09,FB,34.61,MD,Match,Match,Starter,94.0,11918.0,854.0,262.0,34.0,40.0,33.27,96.1,8.3,780.0,1095.0,80.0,2326.0,7873.0,38402.0,137247.0,2548.0,8899.0,623.0,2217.0,1968.25,27,,0.0,0.0,0.0
2026-08-16,4,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,33.0,2249.0,36.0,3.0,7.0,9.0,17.97,51.9,1.4,46.0,1198.0,77.0,2339.0,7919.0,38302.0,139496.0,2549.0,8935.0,623.0,2220.0,1979.75,28,1.1814623058466978,1.0,1.0,1.0
2026-08-17,5,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,86.0,2339.0,7919.0,38302.0,139496.0,2549.0,8935.0,623.0,2220.0,1979.75,29,1.1814623058466978,2.0,2.0,2.0
2026-08-18,5,P09,Player 09,FB,34.61,MD-4,Volume,Training,,76.0,5924.0,440.0,85.0,29.0,37.0,29.19,84.3,5.7,433.0,826.0,87.0,2354.0,8028.0,37644.0,137771.0,2485.0,9073.0,626.0,2223.0,2007.0,30,1.1728948679621325,3.0,3.0,3.0
2026-08-19,5,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,90.0,7659.0,721.0,235.0,34.0,42.0,34.64,100.1,5.8,522.0,479.0,91.0,2199.0,7911.0,36783.0,137012.0,2511.0,9087.0,670.0,2265.0,1977.75,31,1.111869548729617,0.0,0.0,0.0
2026-08-20,5,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,74.0,5974.0,368.0,62.0,23.0,29.0,29.49,85.2,4.7,348.0,955.0,77.0,2292.0,7890.0,36762.0,136159.0,2530.0,9085.0,672.0,2251.0,1972.5,32,1.1619771863117871,0.0,1.0,1.0
2026-08-21,5,P09,Player 09,FB,34.61,MD-1,Activation,Training,,40.0,3050.0,126.0,24.0,12.0,16.0,23.58,68.1,2.6,104.0,1303.0,79.0,2233.0,7931.0,36774.0,136091.0,2545.0,9094.0,671.0,2253.0,1982.75,33,1.1262135922330097,1.0,2.0,2.0
2026-08-22,5,P09,Player 09,FB,34.61,MD,Match,Top-up,Unused,51.0,4759.0,357.0,61.0,23.0,24.0,28.01,80.9,4.5,230.0,974.0,83.0,1683.0,7940.0,29615.0,135919.0,2048.0,9057.0,470.0,2252.0,1985.0,34,0.8478589420654912,2.0,3.0,3.0
2026-08-23,5,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,39.0,2584.0,38.0,2.0,8.0,7.0,17.04,49.2,1.6,62.0,682.0,85.0,1699.0,7890.0,29950.0,136252.0,2050.0,9060.0,469.0,2252.0,1972.5,35,0.8613434727503169,3.0,4.0,4.0
2026-08-24,6,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,84.0,1699.0,7890.0,29950.0,136252.0,2050.0,9060.0,469.0,2252.0,1972.5,36,0.8613434727503169,4.0,5.0,5.0
2026-08-25,6,P09,Player 09,FB,34.61,MD-4,Volume,Training,,76.0,6354.0,540.0,84.0,31.0,29.0,26.41,76.3,5.1,388.0,292.0,90.0,1654.0,7858.0,30380.0,135741.0,2150.0,9149.0,468.0,2221.0,1964.5,37,0.8419445151438025,5.0,6.0,6.0
2026-08-26,6,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,93.0,9370.0,830.0,190.0,33.0,45.0,32.13,92.8,6.2,577.0,450.0,84.0,1709.0,7975.0,32091.0,137703.0,2259.0,9173.0,423.0,2193.0,1993.75,38,0.8571786833855799,0.0,0.0,7.0
2026-08-27,6,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,71.0,6220.0,399.0,80.0,28.0,28.0,27.54,79.6,5.1,362.0,965.0,81.0,1723.0,7980.0,32337.0,138430.0,2290.0,9229.0,441.0,2193.0,1995.0,39,0.8636591478696742,1.0,1.0,8.0
2026-08-28,6,P09,Player 09,FB,34.61,MD-1,Activation,Training,,43.0,3129.0,108.0,22.0,13.0,14.0,22.61,65.3,2.6,112.0,1327.0,72.0,1731.0,7959.0,32416.0,138305.0,2272.0,9231.0,439.0,2193.0,1989.75,40,0.8699585375047116,2.0,2.0,9.0
2026-08-29,6,P09,Player 09,FB,34.61,MD,Match,Match,Starter,83.0,9866.0,662.0,348.0,41.0,41.0,34.3,99.1,7.0,581.0,1051.0,82.0,2082.0,8299.0,37523.0,142736.0,2577.0,9486.0,726.0,2483.0,2074.75,41,1.003494396915291,0.0,0.0,0.0
2026-08-30,6,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,32.0,2317.0,32.0,3.0,7.0,9.0,19.63,56.7,1.3,42.0,1055.0,79.0,2062.0,8301.0,37256.0,142814.0,2571.0,9491.0,727.0,2483.0,2075.25,42,0.9936152270810745,1.0,1.0,1.0
2026-08-31,7,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,84.0,2062.0,8301.0,37256.0,142814.0,2571.0,9491.0,727.0,2483.0,2075.25,43,0.9936152270810745,2.0,2.0,2.0
2026-09-01,7,P09,Player 09,FB,34.61,MD-4,Volume,Training,,78.0,6680.0,394.0,102.0,31.0,29.0,27.74,80.1,5.0,390.0,623.0,84.0,2064.0,8309.0,37582.0,141958.0,2425.0,9434.0,745.0,2524.0,2077.25,44,0.9936213744132868,3.0,3.0,3.0
2026-09-02,7,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,88.0,8791.0,800.0,193.0,35.0,39.0,33.72,97.4,5.5,484.0,432.0,85.0,1971.0,8168.0,37003.0,142638.0,2395.0,9551.0,748.0,2450.0,2042.0,45,0.965230166503428,0.0,0.0,0.0
2026-09-03,7,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,66.0,5366.0,436.0,62.0,28.0,27.0,26.83,77.5,4.4,290.0,874.0,81.0,1899.0,8102.0,36149.0,142189.0,2432.0,9569.0,730.0,2442.0,2025.5,46,0.9375462848679339,1.0,1.0,1.0
2026-09-04,7,P09,Player 09,FB,34.61,MD-1,Activation,Training,,45.0,3312.0,115.0,21.0,13.0,13.0,26.83,77.5,2.5,112.0,1164.0,81.0,1899.0,8073.0,36332.0,142028.0,2439.0,9566.0,729.0,2439.0,2018.25,47,0.9409141583054627,2.0,2.0,2.0
2026-09-05,7,P09,Player 09,FB,34.61,MD,Match,Match,Sub,30.0,3815.0,344.0,133.0,14.0,19.0,29.19,84.3,7.8,234.0,886.0,80.0,1552.0,7643.0,30281.0,135821.0,2121.0,9294.0,514.0,2333.0,1910.75,48,0.8122465000654193,3.0,3.0,3.0
2026-09-06,7,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,37.0,2749.0,38.0,3.0,6.0,7.0,18.54,53.6,1.4,52.0,636.0,78.0,1562.0,7662.0,30713.0,136221.0,2127.0,9297.0,514.0,2333.0,1915.5,49,0.8154528843643957,4.0,4.0,4.0
2026-09-07,8,P09,Player 09,FB,34.61,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,87.0,1562.0,7662.0,30713.0,136221.0,2127.0,9297.0,514.0,2333.0,1915.5,50,0.8154528843643957,5.0,5.0,5.0
2026-09-08,8,P09,Player 09,FB,34.61,MD-4,Volume,Training,,68.0,5875.0,530.0,112.0,29.0,28.0,27.33,79.0,5.7,388.0,286.0,83.0,1560.0,7632.0,29908.0,135514.0,2263.0,9323.0,524.0,2363.0,1908.0,51,0.8176100628930818,6.0,6.0,6.0
2026-09-09,8,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,,97.0,8509.0,879.0,225.0,36.0,37.0,32.98,95.3,7.2,698.0,440.0,80.0,1774.0,7653.0,29626.0,135503.0,2342.0,9507.0,556.0,2397.0,1913.25,52,0.9272180844113419,0.0,0.0,0.0
2026-09-10,8,P09,Player 09,FB,34.61,MD-2,Tactical,Training,,72.0,6028.0,353.0,55.0,22.0,25.0,24.75,71.5,5.2,374.0,1086.0,76.0,1858.0,7772.0,30288.0,135536.0,2259.0,9511.0,549.0,2392.0,1943.0,53,0.9562532166752444,1.0,1.0,1.0
2026-09-11,8,P09,Player 09,FB,34.61,MD-1,Activation,Training,,38.0,3025.0,113.0,26.0,15.0,12.0,25.86,74.7,3.4,129.0,1460.0,77.0,1875.0,7738.0,30001.0,135523.0,2257.0,9513.0,554.0,2393.0,1934.5,54,0.9692426983716723,2.0,2.0,2.0
2026-09-12,8,P09,Player 09,FB,34.61,MD,Match,Match,Starter,90.0,10087.0,890.0,240.0,40.0,46.0,34.03,98.3,8.5,765.0,1201.0,78.0,2406.0,7723.0,36273.0,133692.0,2803.0,9549.0,661.0,2371.0,1930.75,55,1.2461478699987052,0.0,0.0,0.0
2026-09-13,8,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,,35.0,2295.0,31.0,3.0,5.0,8.0,16.77,48.4,1.0,35.0,1268.0,71.0,2389.0,7712.0,35819.0,133738.0,2796.0,9544.0,661.0,2371.0,1928.0,56,1.2391078838174274,1.0,1.0,1.0
2026-07-20,1,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P10,Player 10,FB,33.58,MD-4,Volume,Training,,79.0,7500.0,340.0,104.0,29.0,34.0,25.63,76.3,5.0,395.0,0.0,92.0,395.0,395.0,7500.0,7500.0,340.0,340.0,104.0,104.0,98.75,2,,,,
2026-07-22,1,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,89.0,7991.0,727.0,224.0,40.0,34.0,30.5,90.8,5.2,463.0,395.0,83.0,858.0,858.0,15491.0,15491.0,1067.0,1067.0,328.0,328.0,214.5,3,,0.0,0.0,
2026-07-23,1,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,68.0,5474.0,317.0,87.0,30.0,28.0,26.03,77.5,4.6,313.0,858.0,81.0,1171.0,1171.0,20965.0,20965.0,1384.0,1384.0,415.0,415.0,292.75,4,,1.0,1.0,
2026-07-24,1,P10,Player 10,FB,33.58,MD-1,Activation,Training,,36.0,3134.0,109.0,23.0,14.0,16.0,24.62,73.3,1.9,68.0,1171.0,82.0,1239.0,1239.0,24099.0,24099.0,1493.0,1493.0,438.0,438.0,309.75,5,,2.0,2.0,
2026-07-25,1,P10,Player 10,FB,33.58,MD,Match,Match,Starter,90.0,11536.0,795.0,277.0,37.0,46.0,30.03,89.4,7.8,702.0,844.0,84.0,1941.0,1941.0,35635.0,35635.0,2288.0,2288.0,715.0,715.0,485.25,6,,0.0,3.0,
2026-07-26,1,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,,32.0,2461.0,32.0,3.0,7.0,8.0,18.33,54.6,1.3,42.0,1083.0,83.0,1983.0,1983.0,38096.0,38096.0,2320.0,2320.0,718.0,718.0,495.75,7,,1.0,4.0,
2026-07-27,2,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,73.0,1983.0,1983.0,38096.0,38096.0,2320.0,2320.0,718.0,718.0,495.75,8,,2.0,5.0,
2026-07-28,2,P10,Player 10,FB,33.58,MD-4,Volume,Training,,80.0,6642.0,397.0,112.0,30.0,42.0,26.97,80.3,6.3,504.0,744.0,88.0,2092.0,2487.0,37238.0,44738.0,2377.0,2717.0,726.0,830.0,621.75,9,,3.0,6.0,
2026-07-29,2,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,91.0,7303.0,694.0,231.0,41.0,41.0,30.08,89.6,6.1,555.0,546.0,86.0,2184.0,3042.0,36550.0,52041.0,2344.0,3411.0,733.0,1061.0,760.5,10,,0.0,7.0,
2026-07-30,2,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,70.0,5732.0,326.0,95.0,24.0,27.0,26.54,79.0,4.9,343.0,1059.0,87.0,2214.0,3385.0,36808.0,57773.0,2353.0,3737.0,741.0,1156.0,846.25,11,,1.0,8.0,
2026-07-31,2,P10,Player 10,FB,33.58,MD-1,Activation,Training,,34.0,3182.0,106.0,27.0,14.0,17.0,23.04,68.6,2.7,92.0,1402.0,74.0,2238.0,3477.0,36856.0,60955.0,2350.0,3843.0,745.0,1183.0,869.25,12,,2.0,9.0,
2026-08-01,2,P10,Player 10,FB,33.58,MD,Match,Match,Starter,77.0,8956.0,609.0,248.0,33.0,36.0,32.18,95.8,8.5,654.0,990.0,74.0,2190.0,4131.0,34276.0,69911.0,2164.0,4452.0,716.0,1431.0,1032.75,13,,0.0,0.0,0.0
2026-08-02,2,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,,40.0,2026.0,27.0,3.0,9.0,8.0,17.73,52.8,2.2,88.0,1089.0,79.0,2236.0,4219.0,33841.0,71937.0,2159.0,4479.0,716.0,1434.0,1054.75,14,,1.0,1.0,1.0
2026-08-03,3,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,80.0,2236.0,4219.0,33841.0,71937.0,2159.0,4479.0,716.0,1434.0,1054.75,15,,2.0,2.0,2.0
2026-08-04,3,P10,Player 10,FB,33.58,MD-4,Volume,Training,,79.0,7243.0,372.0,78.0,30.0,37.0,25.3,75.3,4.2,332.0,742.0,84.0,2064.0,4551.0,34442.0,79180.0,2134.0,4851.0,682.0,1512.0,1137.75,16,,3.0,3.0,3.0
2026-08-05,3,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,91.0,8475.0,668.0,256.0,35.0,40.0,32.03,95.4,6.9,628.0,420.0,88.0,2137.0,5179.0,35614.0,87655.0,2108.0,5519.0,707.0,1768.0,1294.75,17,,0.0,0.0,0.0
2026-08-06,3,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,76.0,5733.0,393.0,85.0,30.0,29.0,29.34,87.4,4.1,312.0,960.0,80.0,2106.0,5491.0,35615.0,93388.0,2175.0,5912.0,697.0,1853.0,1372.75,18,,0.0,1.0,1.0
2026-08-07,3,P10,Player 10,FB,33.58,MD-1,Activation,Training,,46.0,2920.0,92.0,21.0,15.0,17.0,21.9,65.2,2.0,92.0,1272.0,77.0,2106.0,5583.0,35353.0,96308.0,2161.0,6004.0,691.0,1874.0,1395.75,19,,1.0,2.0,2.0
2026-08-08,3,P10,Player 10,FB,33.58,MD,Match,Match,Starter,76.0,7941.0,624.0,243.0,33.0,42.0,31.57,94.0,7.7,585.0,1032.0,81.0,2037.0,6168.0,34338.0,104249.0,2176.0,6628.0,686.0,2117.0,1542.0,20,,0.0,0.0,3.0
2026-08-09,3,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,,33.0,2522.0,39.0,3.0,7.0,9.0,19.47,58.0,2.2,73.0,989.0,79.0,2022.0,6241.0,34834.0,106771.0,2188.0,6667.0,686.0,2120.0,1560.25,21,,1.0,1.0,4.0
2026-08-10,4,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,81.0,2022.0,6241.0,34834.0,106771.0,2188.0,6667.0,686.0,2120.0,1560.25,22,,2.0,2.0,5.0
2026-08-11,4,P10,Player 10,FB,33.58,MD-4,Volume,Training,,76.0,6598.0,353.0,97.0,25.0,32.0,27.76,82.7,5.4,410.0,658.0,86.0,2100.0,6651.0,34189.0,113369.0,2169.0,7020.0,705.0,2217.0,1662.75,23,,3.0,3.0,6.0
2026-08-12,4,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,80.0,8123.0,686.0,210.0,46.0,41.0,30.41,90.6,6.4,512.0,483.0,88.0,1984.0,7163.0,33837.0,121492.0,2187.0,7706.0,659.0,2427.0,1790.75,24,,0.0,0.0,7.0
2026-08-13,4,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,71.0,5588.0,476.0,81.0,25.0,33.0,24.36,72.6,4.5,320.0,922.0,84.0,1992.0,7483.0,33692.0,127080.0,2270.0,8182.0,655.0,2508.0,1870.75,25,,1.0,1.0,8.0
2026-08-14,4,P10,Player 10,FB,33.58,MD-1,Activation,Training,,39.0,3472.0,126.0,25.0,13.0,16.0,22.95,68.4,2.6,101.0,1242.0,78.0,2001.0,7584.0,34244.0,130552.0,2304.0,8308.0,659.0,2533.0,1896.0,26,,2.0,2.0,9.0
2026-08-15,4,P10,Player 10,FB,33.58,MD,Match,Top-up,Unused,52.0,5159.0,275.0,69.0,24.0,24.0,29.22,87.0,5.2,270.0,933.0,74.0,1686.0,7854.0,31462.0,135711.0,1955.0,8583.0,485.0,2602.0,1963.5,27,,0.0,3.0,10.0
2026-08-16,4,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,,41.0,2440.0,31.0,3.0,8.0,6.0,17.4,51.8,1.8,74.0,691.0,82.0,1687.0,7928.0,31380.0,138151.0,1947.0,8614.0,485.0,2605.0,1982.0,28,0.8511604439959637,1.0,4.0,11.0
2026-08-17,5,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,82.0,1687.0,7928.0,31380.0,138151.0,1947.0,8614.0,485.0,2605.0,1982.0,29,0.8511604439959637,2.0,5.0,12.0
2026-08-18,5,P10,Player 10,FB,33.58,MD-4,Volume,Training,,74.0,6451.0,412.0,81.0,32.0,35.0,25.58,76.2,5.9,437.0,344.0,85.0,1714.0,7970.0,31233.0,137102.0,2006.0,8686.0,469.0,2582.0,1992.5,30,0.8602258469259724,3.0,6.0,13.0
2026-08-19,5,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,84.0,7654.0,823.0,272.0,36.0,42.0,29.93,89.1,6.9,580.0,511.0,82.0,1782.0,8087.0,30764.0,136765.0,2143.0,8782.0,531.0,2630.0,2021.75,31,0.8814146160504513,0.0,7.0,14.0
2026-08-20,5,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,66.0,5780.0,435.0,79.0,30.0,27.0,26.48,78.9,4.8,317.0,1017.0,80.0,1779.0,8091.0,30956.0,137071.0,2102.0,8900.0,529.0,2622.0,2022.75,32,0.8794957360029663,1.0,8.0,15.0
2026-08-21,5,P10,Player 10,FB,33.58,MD-1,Activation,Training,,50.0,3314.0,123.0,30.0,13.0,14.0,22.66,67.5,2.4,120.0,1334.0,74.0,1798.0,8143.0,30798.0,137251.0,2099.0,8914.0,534.0,2629.0,2035.75,33,0.8832125752179786,2.0,9.0,16.0
2026-08-22,5,P10,Player 10,FB,33.58,MD,Match,Match,Starter,83.0,8577.0,783.0,277.0,42.0,41.0,34.13,101.6,8.1,672.0,1017.0,76.0,2200.0,8113.0,34216.0,134292.0,2607.0,8902.0,742.0,2629.0,2028.25,34,1.0846789103907308,0.0,0.0,0.0
2026-08-23,5,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,,39.0,2374.0,40.0,3.0,9.0,9.0,18.5,55.1,1.0,39.0,1109.0,83.0,2165.0,8110.0,34150.0,134205.0,2616.0,8910.0,742.0,2629.0,2027.5,35,1.0678175092478421,1.0,1.0,1.0
2026-08-24,6,P10,Player 10,FB,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,78.0,2165.0,8110.0,34150.0,134205.0,2616.0,8910.0,742.0,2629.0,2027.5,36,1.0678175092478421,2.0,2.0,2.0
2026-08-25,6,P10,Player 10,FB,33.58,MD-4,Volume,Training,,82.0,6447.0,373.0,94.0,32.0,39.0,27.28,81.2,5.6,459.0,711.0,82.0,2187.0,8065.0,34146.0,134010.0,2577.0,8886.0,755.0,2611.0,2016.25,37,1.0846869187848729,3.0,3.0,3.0
2026-08-26,6,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,,91.0,8730.0,642.0,243.0,40.0,37.0,30.91,92.0,5.7,519.0,498.0,87.0,2126.0,8029.0,35222.0,135437.0,2396.0,8834.0,726.0,2623.0,2007.25,38,1.0591605430315107,0.0,0.0,4.0
2026-08-27,6,P10,Player 10,FB,33.58,MD-2,Tactical,Training,,70.0,5659.0,406.0,96.0,26.0,28.0,28.25,84.1,4.9,343.0,978.0,83.0,2152.0,8029.0,35101.0,135364.0,2367.0,8914.0,743.0,2624.0,2007.25,39,1.0721135882426205,1.0,1.0,5.0
